order_id,order_date,product_id,unitssold,unitprice
7687,1/29/2022,5480,62,71.35
7688,10/17/2023,3580,28,69.7
7689,9/14/2021,5157,65,91.98
7690,8/2/2024,8283,10,55.64
7691,8/28/2022,6012,15,62.17
7692,8/9/2020,200,93,94.69
7693,6/30/2020,6706,61,88.51
7694,2/19/2022,7082,96,96.84
7695,11/9/2024,8402,30,68.76
7696,7/26/2022,7637,87,10.4
7697,5/31/2021,3570,93,27.72
7698,11/10/2020,575,67,90.35
7699,2/27/2024,5433,41,93.27
7700,10/16/2020,6227,79,38.89
7701,8/13/2020,8223,93,66.87
7702,8/19/2024,8847,34,17.42
7703,12/26/2022,7997,55,69.43
7704,12/24/2022,6629,91,39.88
7705,10/12/2020,89,16,39.65
7706,6/28/2022,6987,88,97.42
7707,1/29/2023,6552,29,22.56
7708,2/22/2020,3835,57,28.26
7709,10/10/2021,3051,93,72.32
7710,10/22/2020,8891,4,93.64
7711,4/6/2024,6439,99,95.03
7712,10/6/2023,6485,5,47.12
7713,2/3/2024,8190,98,20.92
7714,8/31/2020,6111,12,64.79
7715,11/18/2020,2900,73,89.58
7716,1/5/2021,4663,37,61.73
7717,1/22/2023,4500,39,31.01
7718,7/17/2022,4774,63,25.19
7719,6/23/2021,606,86,54.59
7720,2/19/2020,8453,21,32.17
7721,7/21/2020,9220,70,45.97
7722,6/18/2023,6588,100,87.65
7723,8/13/2020,8132,97,17.58
7724,12/13/2024,6616,76,41.31
7725,11/6/2022,5384,93,14.42
7726,3/23/2024,8573,28,13.1
7727,11/2/2022,9243,50,33.1
7728,5/5/2022,5771,77,39.36
7729,10/30/2022,3755,8,85.16
7730,11/24/2022,4956,22,55.32
7731,2/1/2021,3521,80,17.06
7732,9/16/2024,9566,22,88.35
7733,4/11/2023,6274,93,81.71
7734,4/8/2023,6102,63,53.36
7735,5/28/2022,4814,67,73.49
7736,7/29/2023,2400,58,76.17
7737,8/29/2024,7288,15,12.07
7738,1/29/2021,9255,72,80.56
7739,5/4/2023,2377,12,82.69
7740,9/16/2021,5178,69,50.44
7741,4/14/2024,5484,86,71.86
7742,8/12/2020,8873,48,15.49
7743,10/22/2024,1868,76,19.79
7744,4/2/2024,2667,31,22.31
7745,8/8/2023,1682,43,36.08
7746,4/6/2022,9016,42,91.75
7747,10/14/2022,8017,54,35.78
7748,2/27/2021,7478,87,18.94
7749,8/24/2024,6872,85,11.09
7750,8/3/2022,3830,100,90.63
7751,11/29/2022,1670,7,34.63
7752,9/26/2020,4543,82,53.43
7753,8/11/2020,2533,100,99.45
7754,1/10/2024,8785,17,53.71
7755,2/23/2021,8613,94,49.97
7756,10/11/2024,2030,15,68.98
7757,9/15/2020,3040,19,82.74
7758,9/28/2022,9049,50,64.74
7759,7/23/2023,4049,5,51.04
7760,7/8/2023,2212,80,92.31
7761,8/27/2023,9080,36,90.16
7762,1/7/2024,439,46,24.13
7763,10/22/2024,8435,64,36.91
7764,9/15/2023,5666,2,92.16
7765,6/28/2022,2909,100,31.66
7766,10/23/2024,9789,5,67.44
7767,2/16/2024,8922,74,52.48
7768,3/3/2024,7760,54,87.01
7769,9/19/2022,9762,13,82.03
7770,3/10/2023,2928,33,28.57
7771,11/13/2020,2047,60,29.55
7772,10/21/2021,5315,54,95.95
7773,5/30/2023,5383,19,36
7774,1/1/2023,8673,4,17.49
7775,3/10/2024,3185,5,83.03
7776,5/14/2024,1313,31,39.39
7777,8/12/2023,4678,67,96.82
7778,9/1/2022,723,20,47.6
7779,10/16/2023,6274,87,28.35
7780,10/19/2023,8897,99,33.05
7781,2/1/2023,6178,64,34.54
7782,7/2/2021,4175,21,98.95
7783,9/5/2023,5345,45,91.55
7784,9/11/2023,2343,76,78.56
7785,5/18/2023,2312,56,81.11
7786,8/23/2020,5238,79,35.73
7787,11/17/2020,719,42,96.16
7788,3/12/2022,2789,69,18.16
7789,3/11/2022,8937,38,84.57
7790,10/14/2022,2538,47,27.13
7791,5/5/2020,4169,55,97.88
7792,8/18/2024,4992,75,54.36
7793,8/31/2021,2711,57,31.54
7794,4/13/2022,2543,11,76.62
7795,9/1/2020,2342,3,99.48
7796,8/5/2023,2958,38,17.32
7797,10/19/2021,196,34,73.26
7798,5/2/2024,5577,5,28
7799,1/7/2023,5324,71,46.7
7800,3/10/2020,5009,28,88.45
7801,5/11/2023,7027,86,28.07
7802,7/23/2022,197,99,83.68
7803,1/24/2022,8067,5,61.13
7804,7/8/2023,8610,33,61.39
7805,2/1/2023,7021,86,50.46
7806,12/17/2024,9321,35,10.01
7807,10/27/2024,5690,39,43.73
7808,8/29/2021,6558,5,67.92
7809,4/9/2023,1991,62,26.05
7810,11/30/2022,8381,95,27
7811,2/23/2021,3534,22,60.37
7812,9/26/2021,3797,22,23.71
7813,3/26/2023,546,92,63.78
7814,9/25/2024,1958,94,90.82
7815,11/24/2023,3003,93,49.11
7816,6/5/2023,20,18,90.75
7817,11/4/2023,5260,24,68.47
7818,5/6/2023,1926,70,63.54
7819,5/2/2024,4884,76,43.75
7820,1/16/2020,2018,36,36.63
7821,7/24/2021,2521,63,97.51
7822,7/28/2023,6213,13,61.64
7823,2/17/2023,8998,36,50.72
7824,4/8/2020,2088,67,73.19
7825,6/3/2020,1800,57,66.56
7826,11/13/2022,8669,87,52.77
7827,7/2/2020,6319,62,62.88
7828,5/29/2021,6690,85,42.21
7829,4/5/2024,4421,43,85.97
7830,1/10/2021,1193,5,48.86
7831,3/31/2022,5415,93,66.32
7832,10/13/2024,6196,14,64.26
7833,6/17/2024,1285,68,20.96
7834,1/5/2021,6830,97,13.62
7835,4/21/2020,9012,39,34.97
7836,7/13/2021,8878,63,92.7
7837,7/14/2020,849,79,20.53
7838,3/28/2024,3379,72,32.31
7839,12/13/2020,890,93,94.13
7840,8/25/2022,2694,22,67.66
7841,10/7/2022,6740,40,58.86
7842,2/12/2023,1812,99,68.33
7843,11/28/2021,8017,12,24.13
7844,4/8/2022,3819,60,99.3
7845,5/25/2023,7750,61,21.37
7846,6/27/2022,461,26,46.67
7847,3/3/2020,5234,98,66.18
7848,9/18/2023,6837,62,65.18
7849,1/12/2022,4646,1,31.98
7850,11/30/2021,1069,69,82.1
7851,3/7/2022,4622,1,32.53
7852,11/15/2024,128,70,97.87
7853,2/16/2021,6429,54,17.09
7854,8/11/2024,2133,34,44.32
7855,1/30/2024,9929,16,58.34
7856,10/29/2024,539,94,23.27
7857,12/18/2024,5559,64,11.09
7858,12/13/2020,8818,67,30.07
7859,5/24/2021,5243,45,64.7
7860,9/11/2020,8998,47,89.78
7861,10/30/2022,4409,43,38.99
7862,7/2/2022,6069,4,45.78
7863,1/7/2023,8609,23,96.35
7864,10/23/2020,7015,64,28.83
7865,5/30/2024,1348,20,96.2
7866,6/20/2024,4221,70,25.73
7867,8/24/2020,4104,68,51.42
7868,4/12/2020,8489,6,11.04
7869,2/5/2020,8007,35,84.77
7870,11/8/2022,7880,76,32.56
7871,11/4/2021,4353,20,10.03
7872,2/18/2021,1602,92,32.7
7873,2/19/2021,5220,46,47.29
7874,1/8/2023,5688,19,97.89
7875,5/28/2021,5399,22,12.2
7876,3/6/2023,8334,50,27.18
7877,5/4/2024,3403,69,68.81
7878,7/6/2023,6413,52,38.15
7879,1/18/2020,1623,44,97.42
7880,5/27/2020,6897,4,23.93
7881,8/31/2023,9539,18,48.33
7882,6/4/2023,2555,17,17.13
7883,11/16/2024,9082,39,49.53
7884,12/20/2024,8569,97,58.8
7885,2/5/2021,2618,28,95.6
7886,8/26/2020,9465,58,44.57
7887,6/6/2020,2487,25,62.82
7888,8/16/2024,2280,59,82.24
7889,5/2/2020,1701,72,92.16
7890,4/11/2024,8691,21,41.71
7891,2/2/2020,9776,41,15.12
7892,6/18/2021,6920,47,21.41
7893,3/11/2020,8076,83,21.48
7894,8/20/2021,2268,9,60.29
7895,2/10/2021,8987,96,99.76
7896,9/3/2022,1684,27,45.85
7897,4/12/2023,1648,19,39.64
7898,1/13/2020,4826,61,74.28
7899,2/2/2024,6820,63,84.02
7900,12/30/2020,761,88,48.47
7901,11/12/2020,6236,97,18.65
7902,8/27/2021,9740,88,13.79
7903,6/7/2022,3503,21,45.32
7904,12/27/2021,6433,46,11.31
7905,2/20/2020,8664,52,83.14
7906,8/19/2020,7940,63,58.87
7907,12/3/2022,5570,2,82.61
7908,2/8/2021,5564,46,99.37
7909,9/26/2022,8631,70,12.14
7910,2/14/2024,4609,87,24.19
7911,2/2/2020,1120,35,53.7
7912,12/4/2020,8581,92,79.8
7913,4/23/2022,2017,4,35.67
7914,2/2/2023,4253,85,29.98
7915,11/8/2024,5954,47,77.85
7916,3/1/2021,5147,15,76.61
7917,11/16/2020,1242,100,61.18
7918,8/27/2020,9129,4,68.51
7919,1/3/2022,6218,20,76.17
7920,8/23/2024,9702,67,38.64
7921,4/27/2022,8282,11,14.7
7922,6/19/2024,9690,34,42.3
7923,12/11/2023,7665,56,64.94
7924,7/20/2020,2381,29,73.21
7925,8/7/2020,5227,4,53.47
7926,11/27/2022,4301,96,47.12
7927,8/2/2020,1263,46,28.12
7928,3/17/2024,8185,24,33.68
7929,7/2/2023,6018,94,41.93
7930,3/17/2024,4163,22,88.75
7931,5/26/2024,8474,58,85.22
7932,11/1/2023,7058,84,16.56
7933,12/11/2024,8981,25,80.77
7934,7/18/2022,6671,12,59.2
7935,5/15/2020,6909,14,75.91
7936,2/24/2022,8434,93,73.35
7937,1/28/2022,7914,15,64.36
7938,1/9/2021,1321,88,61.33
7939,6/25/2022,8095,5,72.61
7940,10/22/2021,195,74,30.8
7941,7/14/2021,4621,48,83.71
7942,4/4/2024,2372,66,67.55
7943,9/22/2022,8602,36,45.18
7944,8/30/2022,7803,58,80.98
7945,3/22/2020,1932,26,30.01
7946,9/12/2022,2598,86,30.11
7947,8/17/2024,7959,54,95.03
7948,10/5/2023,5194,75,41.93
7949,10/22/2022,1689,61,13.16
7950,1/8/2022,7911,81,59.8
7951,11/9/2022,973,96,60.88
7952,8/1/2022,682,27,89.77
7953,8/28/2021,3225,74,51.32
7954,3/2/2023,7661,1,44.08
7955,2/23/2024,1432,34,55.07
7956,3/17/2020,4877,44,56.8
7957,1/14/2021,5350,28,17.01
7958,9/22/2022,8963,45,96.16
7959,10/23/2022,9439,36,69.05
7960,1/2/2024,7252,1,18.49
7961,3/13/2022,2117,79,96.89
7962,11/19/2020,167,62,93.29
7963,3/13/2020,4766,80,87.35
7964,6/18/2021,6567,3,87.58
7965,11/4/2022,1431,51,27.11
7966,7/27/2021,2535,42,50.51
7967,9/9/2023,9871,97,90.22
7968,9/18/2021,491,66,60.92
7969,12/1/2020,2801,42,41.47
7970,4/6/2023,706,79,26.38
7971,12/14/2022,1985,54,83.87
7972,6/4/2020,1411,76,78.74
7973,6/25/2021,5402,68,86.43
7974,2/22/2022,8635,73,15.46
7975,2/11/2024,5582,7,59.21
7976,3/2/2023,4018,61,82.74
7977,5/7/2021,7636,27,86.83
7978,4/27/2021,2156,34,72.42
7979,7/20/2022,1410,49,17.93
7980,12/9/2022,88,13,31.92
7981,7/2/2022,1001,55,47.71
7982,3/27/2024,4266,42,92.23
7983,6/30/2024,4865,11,75.48
7984,1/31/2021,7956,3,80.62
7985,3/16/2024,5029,90,37.39
7986,3/18/2020,8263,95,64.63
7987,2/6/2022,2389,89,63.62
7988,9/8/2024,2195,90,60.67
7989,12/9/2024,7210,66,53.14
7990,6/10/2021,4713,15,50.32
7991,8/13/2020,2346,85,50.38
7992,11/25/2020,2218,23,67.35
7993,8/22/2024,1884,24,50.01
7994,7/15/2020,9511,51,21.21
7995,7/30/2024,8834,65,23.21
7996,8/24/2023,114,37,61.39
7997,7/13/2023,8126,72,50.23
7998,11/27/2022,8646,51,17.99
7999,8/22/2020,5813,87,47.02
8000,3/6/2023,3942,95,27.9
8001,4/4/2021,7801,18,46.27
8002,6/19/2023,9549,93,40.25
8003,3/27/2023,6239,11,59.63
8004,10/3/2020,5661,91,69.72
8005,6/23/2022,6643,34,88.49
8006,11/19/2022,7945,12,69.85
8007,8/6/2024,7926,58,20.61
8008,8/6/2024,6584,57,55.58
8009,5/1/2023,4507,64,84.26
8010,5/15/2020,7436,29,31.08
8011,10/25/2020,1455,28,71.04
8012,7/23/2022,3332,96,91.52
8013,5/25/2024,1432,26,86.62
8014,7/13/2024,6955,41,42.56
8015,7/11/2020,8331,53,31.36
8016,2/9/2022,3447,69,11.4
8017,3/22/2023,3613,6,44.63
8018,6/27/2021,2972,13,24.4
8019,11/21/2023,4362,60,93.89
8020,8/11/2024,1433,70,56.44
8021,8/24/2022,4836,79,30.19
8022,7/4/2020,8503,91,55.82
8023,8/29/2022,5372,96,17.75
8024,11/1/2022,4112,27,36.45
8025,3/8/2020,7607,25,74.01
8026,6/24/2024,9306,40,32.16
8027,10/11/2023,6032,69,92.52
8028,9/21/2023,2492,37,51.69
8029,5/17/2023,5998,44,60.58
8030,9/26/2020,9265,28,19.24
8031,5/11/2023,7309,61,74.91
8032,2/11/2022,818,7,35.95
8033,5/15/2021,4633,88,67.75
8034,2/7/2022,1784,15,35.7
8035,10/30/2023,6249,46,24.45
8036,8/18/2023,6563,96,97.98
8037,5/4/2020,9145,67,16.07
8038,5/29/2024,3727,29,38.44
8039,4/24/2024,3398,19,94.28
8040,7/20/2022,8297,98,90.48
8041,12/8/2023,9106,59,61.79
8042,1/1/2022,9011,80,98.95
8043,2/7/2022,1615,10,15.57
8044,10/24/2022,6083,25,90.03
8045,4/10/2022,7444,47,45.61
8046,6/8/2021,466,20,67.04
8047,4/28/2021,2344,59,12.76
8048,1/20/2021,2043,24,11.2
8049,9/9/2023,6782,17,81.31
8050,1/8/2020,8330,39,33.98
8051,9/24/2024,148,57,74.02
8052,2/5/2023,4854,46,70.62
8053,1/4/2022,9002,72,14.88
8054,6/21/2020,9006,86,83.95
8055,7/18/2023,7068,20,39.8
8056,8/23/2024,7851,51,93.86
8057,1/1/2020,2845,14,42.37
8058,4/27/2024,9963,77,42.79
8059,8/28/2024,6312,8,87.78
8060,8/11/2023,2193,12,33.9
8061,5/29/2021,3618,38,88.91
8062,11/4/2022,2868,63,27.42
8063,7/26/2024,1632,39,55.86
8064,3/11/2022,3060,18,96.43
8065,10/11/2024,3058,28,12.81
8066,9/9/2023,3935,55,66.52
8067,6/26/2021,4404,56,96.54
8068,6/15/2021,5781,76,15.53
8069,9/26/2022,1516,67,64.86
8070,10/1/2021,6517,36,28.52
8071,10/8/2020,1452,62,21.23
8072,10/16/2023,9086,75,71.88
8073,7/25/2021,6949,52,90.11
8074,3/13/2021,6449,49,43.9
8075,11/22/2023,3494,68,66.48
8076,4/16/2022,6120,10,48.19
8077,3/23/2023,7751,88,22.04
8078,11/1/2023,45,7,99.8
8079,11/18/2023,9218,73,65.16
8080,6/9/2020,4557,93,92.63
8081,5/5/2021,8232,52,39.08
8082,9/9/2023,79,45,53.93
8083,8/3/2021,9246,58,49.34
8084,10/11/2021,5528,32,10.65
8085,3/17/2020,4180,70,62
8086,7/4/2022,9449,92,45.42
8087,11/6/2024,4412,1,15.27
8088,7/12/2020,4571,1,54.66
8089,4/2/2022,9968,99,82.35
8090,3/31/2020,9558,7,21.15
8091,5/18/2023,1036,39,71.08
8092,11/19/2023,441,14,46.68
8093,10/19/2022,5584,24,40.46
8094,3/16/2022,1169,97,45.24
8095,3/20/2023,2037,45,62.84
8096,7/8/2023,5657,31,47.15
8097,1/17/2023,8593,97,40.08
8098,11/27/2023,5871,76,76.38
8099,10/29/2021,3485,74,66.69
8100,6/29/2021,3225,47,40.57
8101,11/16/2021,6913,43,86.78
8102,1/12/2023,6968,52,99.18
8103,8/10/2023,8692,83,55.2
8104,8/6/2020,5882,55,82.21
8105,12/20/2023,9584,88,93.19
8106,6/20/2021,6850,43,60.16
8107,8/18/2021,136,55,13.68
8108,1/2/2020,3399,75,28.61
8109,2/8/2022,5826,70,11.19
8110,8/24/2024,3118,61,77.38
8111,12/9/2024,8062,19,82.41
8112,2/11/2021,5518,10,43.98
8113,5/14/2023,3269,11,32.5
8114,12/8/2020,7692,12,49.02
8115,9/30/2023,4578,85,83.61
8116,2/1/2024,7610,24,80.96
8117,5/15/2024,3410,30,96.27
8118,12/16/2020,7115,60,15.64
8119,11/1/2022,1807,96,36
8120,2/23/2024,2663,7,58.5
8121,1/18/2023,645,85,25.8
8122,2/22/2020,9940,67,78.4
8123,12/23/2020,1795,88,40.54
8124,5/24/2020,7159,4,48.24
8125,12/28/2022,3027,1,89.69
8126,10/22/2021,881,54,63.64
8127,2/24/2021,8072,4,81.15
8128,6/23/2020,2482,14,47.39
8129,11/19/2022,65,20,93.98
8130,2/4/2024,8185,2,16.61
8131,6/29/2024,4709,58,83.93
8132,12/6/2024,5248,64,23.43
8133,6/18/2023,6401,63,59.98
8134,2/16/2024,6830,90,82.29
8135,2/19/2021,7268,49,58.19
8136,6/27/2020,8276,77,30.56
8137,9/8/2024,3804,4,87.91
8138,4/11/2024,8175,44,59.01
8139,3/12/2022,5337,59,92.67
8140,1/6/2020,572,15,66.43
8141,4/11/2023,6652,12,34.48
8142,5/25/2023,2437,28,68.6
8143,4/4/2021,5588,68,90.19
8144,8/8/2024,5356,44,62.88
8145,6/19/2022,8930,21,40.81
8146,11/8/2022,7328,52,81.66
8147,1/2/2024,4994,86,20.58
8148,9/26/2021,8908,45,78.89
8149,5/19/2022,5354,55,51.03
8150,9/9/2022,9185,25,44.21
8151,8/30/2024,7680,94,51.58
8152,4/21/2024,440,97,19.83
8153,12/18/2021,4899,73,17.31
8154,4/18/2022,9923,86,79.04
8155,3/12/2024,2449,14,32.17
8156,10/22/2024,6444,32,25.51
8157,5/15/2022,1724,7,59.7
8158,11/6/2024,1133,39,63.79
8159,9/19/2021,4956,47,74.45
8160,9/13/2023,9482,57,93.38
8161,9/8/2020,4820,22,64.6
8162,5/10/2023,9689,92,27.42
8163,5/19/2024,8978,57,26.37
8164,9/2/2021,3170,73,28.34
8165,7/12/2021,7820,9,16.12
8166,11/23/2021,4852,85,99.32
8167,5/19/2021,5359,14,92.11
8168,8/13/2022,3198,19,81.26
8169,11/1/2023,2454,40,87.46
8170,11/24/2022,9118,60,81.55
8171,8/9/2023,4047,8,17.93
8172,11/11/2022,2096,11,73.98
8173,8/21/2022,8324,20,22.91
8174,7/26/2020,1037,92,33.91
8175,10/9/2021,4205,68,80.98
8176,10/20/2020,3922,63,25.87
8177,6/2/2023,1247,5,98.97
8178,4/21/2023,9255,35,60.75
8179,10/2/2023,1632,46,85.6
8180,12/21/2022,5271,85,76.38
8181,11/23/2021,8060,69,23.02
8182,9/3/2020,383,54,33.6
8183,6/11/2020,252,13,29.16
8184,3/23/2021,134,27,88.99
8185,1/4/2024,5423,90,46.98
8186,6/30/2022,4460,54,32.55
8187,9/11/2022,7405,30,68.87
8188,2/10/2023,3554,52,69.1
8189,7/12/2021,6353,80,25.45
8190,1/22/2022,4513,64,71.1
8191,5/29/2022,3220,12,84.69
8192,5/25/2024,1977,73,18.06
8193,2/27/2021,8495,89,94.86
8194,6/19/2021,5407,69,56.71
8195,11/14/2022,9289,24,33.28
8196,3/25/2022,6053,19,66.16
8197,2/25/2024,3578,91,25.65
8198,6/6/2020,3542,50,60.03
8199,9/14/2023,3534,8,33.91
8200,7/15/2022,8307,49,85.69
8201,6/16/2020,4562,96,80.84
8202,2/1/2024,4497,27,36.24
8203,11/4/2024,7712,93,43.15
8204,7/25/2023,6819,41,52.38
8205,9/12/2020,8359,10,91.66
8206,10/25/2023,1951,33,67.45
8207,9/24/2021,1466,57,43.58
8208,1/14/2022,3847,88,56.72
8209,4/12/2022,5170,10,67.04
8210,3/28/2024,1449,63,93.51
8211,9/2/2024,9668,44,54.41
8212,8/10/2022,3028,12,97.57
8213,11/23/2023,3781,59,64.15
8214,11/26/2021,2130,77,69.94
8215,8/17/2021,9019,17,34.81
8216,7/17/2023,7378,56,86.71
8217,12/12/2020,1629,2,37.3
8218,1/10/2021,9264,16,17.7
8219,9/11/2020,2802,33,90.63
8220,7/14/2024,4513,48,45.29
8221,12/11/2022,5686,17,46.97
8222,6/3/2022,6630,99,49.8
8223,8/8/2023,4058,98,57.1
8224,6/25/2020,7653,9,76.38
8225,9/15/2023,5828,72,37.91
8226,6/25/2023,9919,93,45.68
8227,3/13/2022,294,41,70.36
8228,9/19/2020,9880,60,70.89
8229,12/6/2021,5312,18,11.12
8230,12/12/2021,5661,27,58.44
8231,4/3/2022,3778,46,38.01
8232,12/19/2021,6790,24,42.26
8233,10/16/2024,3081,13,34.8
8234,5/3/2022,2502,29,39.14
8235,10/5/2021,8369,15,71.45
8236,11/3/2020,9584,77,67.9
8237,8/12/2021,4577,6,44.39
8238,7/5/2020,8465,33,29.48
8239,2/13/2021,5344,19,66.16
8240,1/5/2021,288,20,48.84
8241,6/8/2020,3836,60,75.62
8242,8/11/2024,3249,74,98.61
8243,12/12/2022,4351,45,97.88
8244,3/20/2022,4578,57,92.72
8245,1/13/2021,4702,56,92.07
8246,6/15/2020,2661,57,89.88
8247,11/30/2024,2135,80,24.65
8248,6/4/2023,5594,92,78.25
8249,3/10/2020,4853,24,13.07
8250,12/19/2021,7318,28,93.1
8251,12/6/2024,3776,71,39.5
8252,6/13/2024,3188,24,47.38
8253,1/26/2024,8536,100,81.88
8254,2/12/2021,1692,93,79.25
8255,6/22/2023,464,4,99.95
8256,12/1/2024,6814,93,35.81
8257,1/12/2024,3000,24,82.83
8258,3/21/2022,7024,99,11.15
8259,4/23/2022,7420,41,25.69
8260,3/6/2022,3452,24,91.4
8261,12/1/2020,2695,21,20.94
8262,12/12/2020,3811,23,25.77
8263,1/8/2024,7019,19,40.26
8264,4/17/2020,5592,60,75.46
8265,8/17/2020,176,69,76.78
8266,5/17/2020,4326,90,47.71
8267,7/29/2021,3291,3,73.66
8268,10/31/2022,8531,61,54.19
8269,3/18/2022,8683,97,63.09
8270,1/27/2022,628,3,46.16
8271,8/4/2020,534,11,85.21
8272,6/29/2022,6794,56,46.81
8273,12/8/2020,5405,23,64.74
8274,7/1/2022,5061,99,62.11
8275,4/15/2020,610,22,55.2
8276,6/29/2023,3796,49,17.31
8277,10/21/2021,4516,59,81.69
8278,12/4/2021,9738,68,45.06
8279,12/7/2020,2056,43,56.65
8280,6/22/2021,9444,91,16.19
8281,5/28/2023,2385,3,62.86
8282,7/31/2022,3773,98,56.52
8283,10/21/2021,5187,77,86.05
8284,7/1/2021,5196,56,28.13
8285,8/4/2022,4997,67,57.02
8286,2/28/2023,7935,75,21.06
8287,9/4/2020,5816,24,25.98
8288,4/17/2024,734,33,64.18
8289,5/16/2023,8536,98,98.35
8290,2/10/2023,9177,29,68.16
8291,6/26/2020,460,23,50.87
8292,1/28/2022,8735,51,77.02
8293,7/21/2022,68,57,65.71
8294,9/9/2023,9021,92,66.39
8295,5/8/2022,9600,78,98.14
8296,5/23/2023,4139,41,95.85
8297,9/8/2020,4236,47,36.65
8298,6/24/2020,3617,74,85.08
8299,7/26/2022,1782,56,51.83
8300,11/20/2020,5850,8,22.34
8301,8/14/2023,3735,91,11.46
8302,1/5/2023,416,28,57.96
8303,8/5/2022,3964,18,79.03
8304,8/10/2021,4006,21,66.76
8305,7/11/2024,2525,43,14.58
8306,6/10/2024,4803,14,68.93
8307,8/5/2023,2955,96,57.24
8308,4/10/2021,2593,64,78.88
8309,1/25/2020,8278,76,23.77
8310,2/8/2022,9860,29,11.37
8311,12/21/2020,1440,6,47.44
8312,5/6/2023,763,73,86.7
8313,5/2/2023,9496,74,58.6
8314,5/30/2020,2266,21,43.22
8315,1/10/2020,6152,28,88.03
8316,4/20/2023,4530,30,32.45
8317,5/2/2022,6018,65,94.79
8318,10/18/2021,269,74,44.65
8319,2/25/2023,8296,20,85.47
8320,2/22/2022,6375,30,44.24
8321,8/17/2021,823,38,18.52
8322,6/16/2021,9380,71,32.61
8323,5/17/2024,2046,59,48.71
8324,12/12/2024,5400,77,92.86
8325,5/16/2021,6657,51,22.53
8326,6/12/2021,412,58,44.38
8327,7/18/2021,1148,33,56.5
8328,3/29/2023,4398,33,95.73
8329,3/9/2020,4386,8,11.85
8330,4/25/2024,2933,12,86.62
8331,3/9/2023,3365,9,55.73
8332,7/1/2023,6938,16,75.87
8333,10/25/2022,4951,66,49.43
8334,6/5/2024,981,14,25.53
8335,6/30/2023,8919,11,11.72
8336,5/31/2021,7726,63,96.48
8337,11/12/2022,3854,28,49.1
8338,5/16/2024,7731,95,29.36
8339,7/6/2024,7835,57,20.86
8340,1/13/2020,5055,18,80.44
8341,8/29/2022,3309,4,32.6
8342,1/17/2023,143,64,35.11
8343,2/18/2021,7925,35,79.72
8344,1/7/2024,8741,48,76.05
8345,3/10/2020,8995,77,40.84
8346,7/16/2023,3536,42,97.19
8347,5/4/2021,3861,31,96.03
8348,11/17/2024,6478,60,93
8349,6/30/2023,9381,12,25.42
8350,4/19/2022,1382,79,27.47
8351,5/23/2024,5265,22,73.38
8352,1/31/2021,1481,31,45.78
8353,6/20/2020,7623,15,77.52
8354,11/5/2023,9775,81,69.2
8355,1/7/2023,2482,30,60.13
8356,11/20/2021,3185,12,84.51
8357,11/13/2021,3044,81,49.65
8358,5/21/2022,5836,62,35.97
8359,5/3/2022,7168,25,17.34
8360,4/9/2020,5144,84,70.62
8361,11/24/2023,1081,67,80.87
8362,3/29/2024,6176,33,71.06
8363,2/17/2023,9159,42,96.86
8364,11/27/2022,8680,44,76.34
8365,6/22/2023,2475,4,81.14
8366,7/27/2020,8304,54,74.79
8367,7/2/2020,392,65,30.19
8368,6/14/2022,8921,44,78.63
8369,4/26/2024,5203,66,47.16
8370,12/23/2022,5456,51,86.24
8371,8/9/2022,7964,7,69.78
8372,10/26/2021,504,16,65.73
8373,8/3/2022,8964,18,59.93
8374,5/6/2020,8197,60,20.84
8375,4/10/2024,8148,21,22.81
8376,7/10/2024,6371,35,48.34
8377,1/23/2021,3426,4,45.5
8378,2/13/2020,3366,35,28.61
8379,8/10/2021,9353,81,48.25
8380,9/19/2020,1545,15,88.29
8381,10/21/2022,108,27,21.89
8382,4/15/2021,8631,52,54.33
8383,4/8/2021,9203,37,29.34
8384,5/29/2020,5733,44,71.54
8385,12/27/2021,7617,88,59.07
8386,2/21/2023,9941,76,80.98
8387,6/22/2020,92,25,10.22
8388,3/2/2024,4686,67,94.44
8389,2/28/2020,7365,59,94.28
8390,10/24/2024,8729,95,81.88
8391,12/6/2020,5540,41,81.84
8392,11/21/2022,8484,11,73.27
8393,9/3/2024,5382,47,51.24
8394,6/5/2022,686,4,49.4
8395,8/21/2022,2444,47,13.73
8396,7/2/2022,1196,45,49.58
8397,11/22/2023,1592,93,76.12
8398,8/18/2023,560,13,96.45
8399,6/9/2023,6125,86,15.18
8400,9/22/2024,376,26,35.83
8401,10/6/2020,7040,54,19.04
8402,8/18/2020,3677,99,19.99
8403,10/12/2021,1007,60,44.78
8404,2/28/2020,3142,55,74.26
8405,6/28/2024,3223,3,88.94
8406,5/14/2021,1157,4,34.56
8407,7/18/2024,146,9,53.08
8408,3/12/2023,472,61,61.86
8409,8/26/2022,4308,78,53.15
8410,5/1/2020,4453,48,54.08
8411,6/16/2023,5302,39,97.73
8412,2/21/2022,405,6,13.59
8413,7/31/2021,8104,29,24.27
8414,3/26/2024,7647,62,27.8
8415,2/8/2021,3960,63,30.42
8416,2/19/2020,198,5,72.28
8417,3/24/2023,4359,51,53.85
8418,11/24/2020,4270,39,47.78
8419,3/17/2024,2908,17,74.01
8420,4/7/2022,6187,17,53.23
8421,10/19/2021,2234,65,99.44
8422,5/9/2022,8490,93,33.38
8423,2/16/2021,5334,78,87.91
8424,12/23/2024,7572,37,36.63
8425,1/17/2020,760,61,41.28
